company,title,body,rating,sentiment
UPS,Ingen pakke leveret,Skriver at pakken er leveret men der er ikke kommet nogle pakker. Har været i huset hele dagen uden nogle bank på døren eller noget som helst. Ringer herefter til kundeservice hvor de siger at de først har tid til at kigge på det en gang i næste uge. Aldrig bestil fra ups(skriver anmeldelsen for en medbeboer i huset),1,negative
UPS,"Betaler for varer, men får ingen kvittering","Betaler for at få mine varer, men kan ikke få en kvittering. Hvis jeg skal have en kvittering skal jeg skrive til bogholderiet. Det er bare ikke  orden, den burde komme på mail alle andet inden for kort tid.",1,negative
UPS,Kommer ikke som aftalt,Kommer ikke som aftalt inden for tidspunkt de selv fastsætter.Jeg tager da bare fri en dag mere for at I kan aflevere en pakke ved mig.,1,negative
UPS,Meget dårlig oplevelse,"Meget dårlig oplevelse. Man får besked på at de har forsøgt at aflevere pakke, flere dage i træk, til trods for at det ikke passer (jeg var hjemme). Så får man mulighed for at ændre levering til afhentningssted, men det kræver at man har infonotice-nummer, der står på den sedel, de skulle have lagt i postkassen, men den er der ikke. Så lykkes det via kundeservice at ændre afhentningssted til kiosk, og så ringer det pludselig på, og pakken bliver afleveret til hjemme adresse (så hvis jeg ikke tilfældigvis havde været hjemme, ved jeg ikke hvad der var sket med pakken) Ups har åbenlyst store strukturelle udfordringer, at 78% af anmeldelserne på Trustpilot giver 1 stjerne, taler sit tydelige sprog. Man undrer sig over hvorfor budene har den adfærd de gar - hvorfor de ikke bare gør deres arbejde og afleverer deres pakker.Jeg mistænker, at de får en dårlig løn, og har alt for mange pakker at håndtere, hvorfor de snyder hvor de kan. Cheferne kan derefter skumme fløden med fed løn, mens de taler om hvor vigtig kundetilfredshed er for UPS. Det står i hvert fald klart, at UPS over en bred kam, og generelt leverer en dårlig service. Jeg håber aldrig at jeg skal have nogen relation til UPS igen. Den 1 stjerne er til kundeservice damen, der trods al var sød - det er ikke hendes skyld.",1,negative
UPS,Spild af tid,Levering forsøgt.......løgn som sædvanligt med UPS..... har ventet hele dagen 🤬,1,negative
UPS,frygteligt mafia selskab,"frygteligt mafia selskab, skulle sende en pakke retur til amazon usa, skulle selv stå for shipping, så valgte ups, skulle jeg ALDRIG have gjort. efter pakken er ankommet, er der pludselig trukket endnu flere penge fra mit visakort, ingen kvittering, umuligt at ringe og deres live chat føles som en copy/paste maskine, kan slet ikke bruges. sidste gang jeg bruger dem.",1,negative
UPS,Ekstrem dårlig service,Skulle have leveret en kuffert i dag men fik en meddelelse om at der ikke var nogen hjemme kl. 11.43 hvilket er en lodret løgn . Det er åbenbart meget normalt for chaufførerne at lyve om at de har prøvet at afleverer pakkerne for det skete også for mig i sidste uge. Ringede derfor til UPS men fik en medarbejder i røret som talte dårligt engelsk og som selvfølgelig ikke kunne få chaufføren til at komme med min kuffert i dag. Jeg bestiller ikke længere varer fra firmaer som benytter sig af UPS. Nu skal jeg så hente min kuffert på et Pick Up point. Ekstrem dårlig service.,1,negative
UPS,Endnu en UPS chauffør der bevidst…,"Endnu en UPS chauffør der bevidst undlader at levere, med usand undskyldning om ferielukning.",1,negative
UPS,Uden tvivl den værste leverings…,Uden tvivl den værste leverings tjeneste der er. Altid bøvl med levering,1,negative
UPS,SUPER SERVICE fra UPS,"SUPER SERVICE fra UPSHavde bestilt en turbo til min bil i USA og den blev afhentet som aftalt og ankom til AARHUS kontoret i Viby til tiden.Da jeg kom til kontoret for st hente pakken, ville en sød medarbejder bære den ud til min bil, da jeg havde min hånd i gips.Det gjorde mig glad.",5,positive
UPS,"Siger jeg ikke var hjemme, men er ALTID hjemme","Den eneste grund til at UPS stadig eksisterer er fordi, at der er steder, hvor man kun kan vælge dem som for eksempel i Sverige. Nu har jeg 2 gange bestilt varer, som de skulle komme med, og da jeg første gang bare fik sms om, at jeg ikke havde været hjemme, ringede jeg op, og fortalte, at jeg altid er hjemme, fordi jeg ikke kan gå ned ad trappen, og forlangte, de kom med den. Han talte så dårligt Engelsk, at jeg dårligt forstod ham, og han forstod ikke mig. Han lovede dog, at de ville hente den i pakke shoppen næste dag og komme med den, men da jeg fik en mail efter samtalen om, at jeg skulle hente den, var jeg klar over, at der ville ikke komme nogen, så jeg måtte betale en for at hente den for mig. Anden gang fik jeg samme besked om, at jeg ikke havde været hjemme og nu har jeg så bestilt igen, men har på forhånd spurgt en ven, om han vil hente den for mig, for jeg ved jo godt, at de ikke kommer med den. Hvad pokker laver de mænd, som skal gå ud med pakkerne i alt den tid. Jeg tror simpelthen, at de kører alle pakkerne ud til pakke shops om morgenen, og så tager resten af dagen fri, og griner godt, når de får deres løn. Jeg er sgu så gal, for de er dyre, og gør ikke hvad de bliver betalt for. Desværre er Post Nord ikke et hak bedre, de bedste er faktisk Burd, som kommer om aftenen, der har jeg aldrig haft problemer, og vælger altid dem de få gange jeg kan.",1,negative
UPS,Det er vist meget normalt for…,"Det er vist meget normalt for chaufførerne at lyve om at de har prøvet at afleverer pakkerne. Nu har jeg betalt ekstra for express levering, og har været hjemme hele dagen, men nej selvfølgelig kunne chaufføren ikke levere pakken, så jeg skal bruge ekstra tid på selv at hente den.",1,negative
UPS,Løgnagtigt og ingen service,"Kan på det kraftigste anbefale ikke at benytte sig af UPS Danmark services. Jeg har haft taget fri fra arbejde i tre dage for at modtage en levering med en ny computer, som UPS først udskyder en dag uden grund/varsel, anden dag påstår har været forsøgt leveret (hvilket er en klar løgn, da jeg har en dørtelefon der gemmer alle forsøg på at ringe på og jeg har siddet hjemme med udsigt til gaden foran min opgang hvor der ingen UPS bil eller ansat har været for tidspunktet for det angivelige leveringsforsøg), tredje dag gentager dette sig, og jeg kontakter UPS Danmarks kundeservice. Kundeservice fortæller mig at det er en meget beklagelig fejl og at de kan rette op det ved at skrive til chaufføren at vedkommende skal ""komme tilbage"" til min adresse inden dagen er omme og levere pakken. Dette accepterer jeg, men det viser sig at være det rene opspind og noget UPS aldrig praktiserer. Det fortæller UPS kundeservice, da jeg snakker med en anden ansat efter leveringen ikke er indtruffet ud på aftenen. Kundeservice er basalt set nytteløse og kan kun bede om virkelig lange sporingsnumre og beklage. De efterlader det til at kunden at finde en løsning. Jeg fik således at vide at selv køre ud til det lokale UPS lager og håbe på tilfældigt at møde en chauffør, der kunne hjælpe mig var mit bedste håb for at anskaffe mig leveringen før den blev returneret til afsenderen.",1,negative
UPS,At benytte UPS betyder altid 3-4 dages…,"At benytte UPS betyder altid 3-4 dages forsinkelse og ingen mulighed for kundeservice. Enten loopes man rundt når man prøver at ringe, eller også oplevet siden fejl, der gør at man må ""prøve igen senere"".Gør som mange andre hvad jeg kan, for at undgå denne speditør",1,negative
UPS,LEVERET PÅ FORKERT ADRESSE I FORKERT BY!,"Jeg bestilte via Dyson en international levering. Fra jeg bestilte, til pakken var i Danmark, gik det utrolig hurtigt. Bestilt onsdag, levering fredag. Levering udeblev fredag uden besked, selvom jeg var tilmeldt. Levering mandag i stedet. Fint nok.Kl. 12:14 blev pakken leveret. På Odinsvej 5 i Kolding. Jeg bor i nr. 21 i CHRISTIANSFELD. Jeg kontaktede deres kundeservice og valgte DANSK 2 gange. Fik dog i stedet deres internationale hotline. Damen der var i færd med at spise sin frokost, og var ekstremt uforståelige og lige så uopmærksom, så jeg måtte simpelthen opgive samtalen. Heldigvis kontaktede beboer på adressen i Kolding mig direkte, så jeg kunne bruge en time på at hente pakken, som UPS aldrig fik frem til rette modtager. Helt igennem uprofessionelt og utilstrækkeligt!",1,negative
UPS,‘Forsøgt leveret’.,‘Forsøgt leveret’.. jeg var hjemme og de har ikke engang ringet på..,1,negative
UPS,BRUG ALDRIG UPS.,"BRUG ALDRIG UPS.VÆRSTE SERVICE NOGENSINDE0 stjerner til UPS for ikke eksisterende service.Uduelige medarbejder i kundeservice...Fik besked om at pakken var afleveret i Viborg, vi bor i Aarhus.Derefter kontakter vi UPS angående de skal få pakken til Aarhus. “Ja, det skal vi gøre” Den kom ikke...Kontakter dem igen to 2 gange mere.Men den kom ALDRIG.Ringer nu til Viborg for at høre om den er der. Nej det er den ikke.DET UDULIGE FIRMAET UPS VED IKKE HVOR DEN ER...,,,",1,negative
UPS,3 gang er der sendt en sms til mig hvor…,"3 gang er der sendt en sms til mig hvor jeg har kunne svare på om jeg ville havde leveret hjemme eller hente i pakkeshop jeg har vær gang svaret hjem og har også været hjemme men få så en sms hvor der stå at de har prøvet at levere og jeg ikke var hjem, det passer bare ikke og er dårlig service nu skal jeg ud at køre for at hente min pakke, det er bare for dårligt.",1,negative
UPS,Urimeligt kompliceret,"Urimeligt kompliceret, ubrugelig telefonservice oprettet af et firma som tydeligvis ikke ønsker at have kontakt med kunderne. Minimal information. Prøver konstant at presse én til at oprette en ""profil"" for at få adgang til selv de mest simple funktioner. Uden sammenligning den værste oplevelse jeg har haft med nogen kurérservice.",1,negative
UPS,Aldrig oplevet et system så ringe som…,"Aldrig oplevet et system så ringe som deres. Anmoder om ændring af leveringssted, kan ikke logge på deres system da den mener jeg bor i USA men kan heller ikke afbryde anmodningen. Aldrig oplevet et system så kompliceret og dårlig. Deres kundeservice er ligeledes udueligt!",1,negative
UPS,Hurtig levering helt som bestilt,Hurtig levering helt som bestilt - som det burde være :-),5,positive
UPS,"""Ingen derhjemme""","""Ingen derhjemme""Betalte for levering næste dag, UPS kører pakken til pakkeshop, jeg snakker med support -får af vide af pakken vil blive afleveret på adressen samme tidspunkt næste dag, jeg giver samtykke til, at de gerne må lægge pakken hvis der ikke er nogen på adressen, min kæreste er hjemme næste dag i det tidsrum hvor pakken vil blive leveret, ingen pakke den bliver kørt tilbage til Vejle SELVOM jeg har givet samtykke til, at UPS må efterlade pakken selvom der ikke er nogen hjemme.Stort F jer UPS, jeres medarbejdere er inkompetente.",1,negative
UPS,leverings problemer,"iflg. tracking skulle pakke leveres D. 05-09-2022 ! der var nogle hjemme hele dagen ( incl. lille hund )Pakke ikke modtaget så checker Tracking og ser "" Pakke forsøgt afleveret "" kundeservice er yderligt informeret om hvor det er tilladt at ligge pakken hvis ingen hjemme !hunden gør øjeblikkeligt hvis der er nogen ved dørenbesked ved opringning til kundeservice "" aflevering forsøges imorgen "" det er så bare ikke godt nok da UPS ikke skal forvente at der sidder nogen hjemme og venter flere timer 2 dage i træk",1,negative
UPS,Jeg havde været hjemme hele dage og gik…,"Jeg havde været hjemme hele dage og gik og ventede på den forsendelse der skulle afleveres på min hjemadresse.  Ups kom aldrig med pakken, men lod som om de havde været der, og måtte køre igen. Dårligt firma.",1,negative
UPS,Piv ringe service… pakken leveret…,Piv ringe service… pakken leveret forkert adresse også skal man igennem en helvedes formular og da man så ikke høre noget i stykke tid kontakter jeg dem for at sprøge hvad der sket fortæller de mig at jeg skal snakke med afsender. Afsender var så flink at returnere mine penge.,1,negative
UPS,Elendigt transport firma,"Elendigt transport firma, de smider bare pakkerne et tilfældigt sted",1,negative
UPS,Virkelig dårlig leveringstider,"Jeg købte en vare i eu og blev trukket for beløbet d. 26 juli 2022.På UPS app kan jeg se at varen kom til Glostrup d.28 juli. Da jeg ringer til dem for 3 gang i går taler jeg med en dansk talende mand, han lover at min pakke bliver leveret idag. Status på appen lige nu er den samme “lagerscanning” 05-08-22.Den har ligget i Glostrup i 8 døgn.Jeg tror aldrig at jeg vil bruge UPS igen.",1,negative
UPS,Min pakke var klar til levering,"Min pakke var klar til levering, men så forsvandt den.",1,negative
UPS,JEG TÆNKTE ÅHHH NEJ IKKE DEM IGEN!,"Bortset fra stort spænd i leveringstid, flink ung mand leverede trods manglede navn på dør.",4,positive
UPS,Var hjemme hele dagen,"Var hjemme hele dagen, men modtog den ikke.",1,negative
UPS,"Meget dyrt, ingen pakke og ingen hjælp.","Har betalt over $300 for forsendelse med UPS fra Hong Kong. Var blevet lovet 3-6 dages leveringstid. Efter en uge fik jeg mulighed for at betale importtold. Dette gjorde jeg med det samme. I dag mandag skulle pakken være leveret mellem 11:30 - 15:30. Det er ikke sket. Da det endelig lykkedes mig at komme igennen til deres kundeservice fortæller dig mig at pakken stadig er i Hong Kong, og at de ikke kan fortælle mig hvornår jeg modtager den men de forventer inden for 14 dage!? Hvad er det lige jeg betaler 10 gange så meget for her? Totalt ringe service.",1,negative
UPS,"Aldrig oplevet så dårlig en ""service"".","Jeg modtager en sms dagen inden om de vil blive dagen efter og om der er en kode til døren.Jeg svarer på beskeden at de må sættes i skuret.Dagen efter modtager jeg en mail klokken 7 om at de vil blive leveret mellem 10-14 og kræver en underskrift så jeg planlægger at være hjemme for en sikkerhedsskyld.En times tid efter modtager jeg en mail om adressen er ændret af modtageren.Jeg ringer ind til dem klokken 12.50 for at være sikker på at de blev leveret når nu jeg fik den mail om adressen var ændret og han forsikrede mig om det ville den og at den var på vej.Klokken ca. 15 da den stadig ikke var kommet så ringer jeg ind igen for at høre hvor den er, denne gang fortæller de mig så at pakkerne slet ikke er på bilen fordi jeg svarede på den sms dagen inden og de har en behandlingstid på 24 timer så jeg kunne få dem mandag i stedet, men hvis jeg ville kunne jeg hente dem i Vejle. Jeg tog så bilen den ca. Time til Vejle for at hente pakkerne men da jeg kom til Vejle fik jeg af vide at de ikke var kommet tilbage fra bilen og var forsøgt leveret klokken 15.15. men kunne vente en time så var chaufføren tilbage med dem.Jeg har dog overvågning på huset og kunne se de ikke var hverken forsøgt leveret eller leveret.Jeg spurgte så om chaufføren ville mødes med mig et sted på vejen mod Holstebro da jeg jo alligevel skulle den vej hjem igen, det ville han gudskelov. Da jeg så får mine pakker er der et klistermærke på dem hvor der står de skal stilles i skuret!!!Hvor jeg dog håber de går fallit så firmaer bliver nød til at bruge andet end dem.",1,negative
